id,content,metadata,embedding,category,priority,context,source,document_type,chunk_index,processed_at,bloc_id
17789,1.4,"{""loc"":{""lines"":{""to"":1,""from"":1}},""line"":1,""source"":""jak_bdd_pdf"",""blobType"":""application/json"",""category"":""general"",""priority"":1,""document_type"":""knowledge_base""}","[0.03258717,-0.021224424,0.041715767,0.004878476,-0.02876468,-0.0054239226,-0.0060915495,-0.010586031,-0.04412446,0.0048130224,0.05054764,0.016633945,-0.026495622,0.019653538,0.03489114,-0.0068726293,0.0197059,-0.0046777516,-0.023231668,0.0055984654,0.015289963,0.0146267,0.022900037,-0.011100932,0.029602487,0.030195933,-0.019391723,-0.044857543,0.0044006645,-0.0337217,0.035886034,-0.039795797,0.0020203348,-0.048522945,-0.003392679,-0.016599035,-0.01389362,0.0024828736,-0.013518352,0.008709694,-0.0040843054,-0.014984514,-0.02482001,0.008892964,0.02396475,0.034681685,-0.030527564,0.030422838,-0.0039403075,0.018030288,-0.023423666,0.025465818,0.01888555,0.052223254,0.013326355,0.0047781137,0.018868094,0.02567527,-0.011511109,0.047475684,-0.010594758,-0.05756427,0.0026574165,-0.00062944554,-0.043810286,-0.015246328,-0.06395254,0.01028058,0.071248434,0.020945156,-0.00651918,-0.009983857,-0.022358954,0.0085569685,-0.03319807,0.016363403,-0.029602487,-0.039027806,0.005943188,0.06489507,-0.013806349,-0.010018766,-0.06681505,-0.016180133,-0.0032028633,-0.06046168,-0.013300174,0.009966403,-0.042274307,-0.023458574,-0.015106694,-0.0158485,-0.024401106,-0.016878305,0.017463023,-0.03578131,-0.007212988,0.042239398,-0.0069424463,-0.0097744055,0.040319424,-0.03148755,-0.019286998,-0.013413627,0.04744078,-0.00089126,-0.001996335,-0.042239398,-0.062102385,0.0054937396,-0.03599076,-0.013239084,-0.028974133,0.027822148,0.006444999,-0.05508576,-0.046812423,-0.0357464,-0.022446224,-0.042832844,-0.046184067,-0.0066631776,-0.023022218,-0.048208766,0.031697,-0.027281065,0.008172974,-0.0031090465,0.00044835723,-0.03578131,0.031330463,-0.03843436,0.04496227,-0.021172062,-0.017943017,0.045485895,-0.004795568,0.0132129025,-0.042309213,0.0016821579,0.0044093914,0.035571855,0.0064799073,0.030929012,0.013640532,0.0064929985,0.0005075382,0.00032863166,-0.036270026,0.015263782,0.0038355817,0.01836192,-0.073726945,-0.049151298,0.025622906,-0.018606279,0.04017979,0.04859276,-0.0053322874,0.00021436058,-0.033739153,-0.010935117,-0.014356159,-0.04311211,-0.03599076,-0.012418732,-0.035187863,0.012689274,-0.08769038,-0.020194622,0.006850811,0.03415806,0.006711177,-0.024331288,-0.0036152212,0.0031461369,-0.025169095,-0.043461196,-0.0015632504,0.043810286,0.03843436,0.0678623,0.008631149,0.00797225,-0.042763025,0.041576132,-0.041296866,0.03222063,0.014644154,-0.022777857,-0.022393862,0.015865956,-0.0032399537,-0.01741066,0.011048569,-0.020124804,0.011738014,0.014513248,-0.014897242,0.03602567,0.0006883538,0.033669338,0.0099314945,-0.07082953,-0.027822148,-0.034437325,-0.010708211,-0.0005356287,0.00241742,0.022428771,0.032115906,-0.019269543,-0.00054571946,0.026216352,-0.01600559,-0.011362747,0.039621253,0.06671032,-0.019653538,0.012052191,-0.02194005,-0.014513248,0.07540256,0.051420357,-0.033739153,0.015900863,0.025343638,-0.07861415,0.031906452,-0.070375726,0.02270804,-0.0033468613,-0.029515214,-0.009346776,-0.0071475343,0.0059911874,0.0096173175,0.017297208,-0.012933633,-0.044787724,-0.007531529,0.0094602285,0.0039184894,0.022079686,-0.022324044,0.03393115,-0.030195933,-0.02441856,0.0012054374,0.00108053,0.039586343,-0.05208362,0.009809314,0.011668197,-0.017035393,-0.03644457,-0.0034166784,0.012322733,0.0055591934,0.006423181,-0.011528563,-0.017175028,-0.02628617,-0.03534495,-0.027996691,0.00222215,0.043496106,0.035362404,0.0052842884,-0.028171234,0.035641674,0.05135054,0.0023301486,-0.0026050538,-0.04541608,0.00038535814,-0.0036894018,0.028206144,-0.04964002,0.069049194,-0.021625873,-0.003647948,0.017855745,0.03197627,-0.033093344,-0.015804864,0.016625218,0.011554744,0.03595585,-0.011319111,0.06349873,0.010978753,0.011144568,0.00031663183,-0.015167784,0.010437669,-0.013492171,-0.042344123,0.023231668,0.021154607,0.07638,0.031819183,-0.0017257936,-0.0028297778,-0.044403728,0.051629808,0.0054850127,-0.000655627,0.014190343,0.004638479,0.022900037,0.011214386,-0.038329635,0.0010838027,-0.046009526,-0.0013963437,0.02344112,-0.004904657,0.026478168,-0.009503865,0.010359125,-0.06252129,0.015892137,-0.07784616,0.008679149,-0.009687134,-0.0017050665,0.01383253,-0.008735876,-0.00785007,-0.035484586,-0.022149501,0.039900523,0.0029366855,0.017428115,-0.030702107,0.017271027,0.03668893,0.010647121,0.062102385,-0.012985997,-0.093555026,-0.0010281672,0.0014334341,-0.017515386,-0.039656162,0.014129253,-0.03286644,0.069747366,0.037038017,-0.04049397,-0.024854917,-0.025832359,0.011633288,-0.020508798,0.00477375,0.051594898,-0.024924735,0.013186721,0.004007943,-0.0355544,0.007553347,0.0059562786,-0.014425976,-0.02181787,0.06290528,-0.006820266,-0.00024258744,-0.02303967,-0.015569232,-0.034542054,0.050198555,-0.0023388758,0.020962609,-0.045241535,0.01597068,-0.014356159,-0.00041617587,0.039725978,0.0037570372,-0.0029977753,0.029148676,0.018379373,-0.014181616,0.027560335,-0.044333912,-0.005786099,0.02246368,-0.050268374,-0.013963437,0.03461187,0.011004934,0.04042415,0.021119699,0.025779996,-0.0091460515,0.044543363,0.030667199,0.05798317,0.034751505,-0.015804864,-0.008225338,-0.03839945,-0.056901008,0.02084043,-0.03255226,-0.0184841,-0.01783829,0.034629323,-0.00223415,-0.00725226,-0.06328928,0.06398745,0.0073831673,0.036060575,-0.022271682,0.0045642983,0.015359781,-0.0055679204,-0.010612212,0.021730598,0.018030288,-0.017716112,-0.007893706,0.004182486,0.043984827,-0.010254399,-0.0033032256,0.029375581,-0.073517494,0.039237257,0.036130395,0.020735703,0.041471407,-0.013116904,0.023755297,-0.025029462,-0.03124319,-0.02108479,0.0018916094,-0.009285686,-0.015150329,-0.008945327,-0.009870404,-0.015752502,-0.030963922,-0.02852032,0.0022472406,0.015019422,-0.04066851,-0.028467957,-0.009818042,-0.036793657,0.006074095,-0.030702107,-0.01762884,0.05501594,-0.02441856,0.024470923,-0.010428942,0.02307458,0.019095,-0.048034225,0.014801243,-0.030178478,-0.0041563045,0.033599522,-0.004197758,-0.06276565,-0.023528391,-0.017742293,-0.025448363,-0.019164817,0.007304623,-0.02331894,-0.01811756,0.024383651,0.015996862,0.0043046656,-0.019513903,0.013343809,0.011196931,-0.011074751,0.010446397,-0.0086747855,0.12567094,0.10458615,0.04360083,-0.009338048,-0.03913253,-0.0040144883,-0.013605624,0.0046166615,-0.02408693,-0.020421527,0.013797621,0.017096484,-0.033843882,-0.00725226,-0.06353364,0.014635428,0.021172062,-0.022620767,0.011615834,0.0028123234,-0.01652922,-0.021014974,-0.03400097,-0.04817386,0.007265351,-0.044543363,-0.0063577276,0.010551122,0.0026094173,-0.013841257,-0.019182272,0.028188689,0.027123976,-0.002181787,0.006650087,-0.039516527,0.01775102,-0.025971994,0.013369991,0.023126943,-0.044438638,-0.013326355,-0.06318455,0.002622508,0.0037134015,0.019636083,-0.0203168,-0.02989921,0.014600519,-0.04136668,-0.00052035623,-0.0018185196,-0.0067068134,0.0043090293,0.01364926,0.039900523,0.0130558135,0.00979186,-0.024156746,-0.026094172,0.0092245955,0.004372301,-0.011694378,0.001833792,0.003290135,0.0092245955,-0.007500984,-0.0076057096,0.017506659,-0.019897899,-0.014146707,-0.015333599,0.006375182,0.0040537603,-0.0050268373,0.0069511733,-0.035152953,0.063428916,-0.023598209,-0.042309213,0.0049875653,-0.030440293,0.010097311,0.009154778,-0.00054190133,-0.018937912,0.013570716,0.008884237,-0.013849984,-0.04496227,0.0035279496,0.04911639,0.008028977,0.06915392,-0.045241535,0.007836979,0.00924205,-0.023388756,-0.019810626,-0.040563785,-0.023894932,-0.0022865129,-0.019426633,-0.032255538,0.022847675,0.04964002,0.011031115,0.011790377,0.012331461,-0.009023871,-0.003176682,0.026268717,0.03298862,-0.011467473,0.01836192,0.009660953,-0.032447536,0.011066024,-0.024802554,-0.0059650056,0.023510937,0.005672646,-0.01912991,0.010018766,-0.031993724,-0.0022734222,0.053654507,-0.026582893,0.00053344696,-0.014705244,-0.0015185238,0.01872846,-0.012218008,0.020613523,0.019618629,-0.053375237,-0.016162679,0.055714116,0.0132914465,-0.009329322,0.02640835,-0.016869577,-0.031208282,0.020735703,-0.0030065025,-0.0069075376,-0.0031679547,0.0043701194,-0.032918803,-0.021468785,-3.3596112e-05,0.031592276,0.021067336,-0.024017112,-0.040354334,0.021905143,-0.003512677,0.03529259,-0.026844708,0.035519492,0.012497276,0.011493654,0.007915524,-0.00082526094,-0.010708211,0.003002139,-0.009809314,-0.005943188,0.0009823496,0.011895103,0.00561592,-0.037142742,-0.028817043,-0.023650572,-0.0463237,-0.0043068477,0.03277917,-0.011388929,-0.0074049854,-0.0001391571,0.026233807,-0.02604181,-0.009966403,0.004291575,0.04094778,0.052258164,0.06894447,-0.0068377205,0.011650743,0.016974304,0.009678408,-0.008491515,0.016511764,-0.02616399,0.017122665,0.013631806,0.006811539,-0.04768514,0.00979186,0.030283203,0.0029541396,0.014225252,0.027857058,0.0024217835,0.0059650056,-0.05260725,-0.023982203,0.025291275,0.0031788638,0.024924735,-0.040075064,0.011214386,0.008076976,-0.0070428085,-0.048802212,-0.01123184,0.007548983,0.02604181,-0.018100105,-0.016930668,-0.039656162,-0.021625873,0.012811453,0.049046572,-0.022516042,0.044333912,-0.022690585,0.021381512,0.0036414026,-0.0120347375,0.042379033,-0.015298691,0.021870233,-0.024977097,-0.04517172,0.037212558,-0.006126458,-0.019164817,0.013204175,0.004341756,0.02319676,-0.0092245955,-0.014050708,0.03497841,0.030126115,0.017925562,0.007815161,-0.0016603399,0.024523286,-0.010263126,0.05016365,-0.015036876,0.0153161455,0.0059606424,0.03794564,0.023633117,-0.015106694,0.02482001,0.037177652,0.0074006217,-0.0010696211,0.008098793,0.015857229,-0.0009556227,0.024470923,-0.015063058,0.017550295,-0.001434525,0.0049962923,0.035379857,-0.035484586,0.0013843438,0.0016777943,0.01419907,-0.01322163,0.00948641,-0.0024326926,-0.032360267,-0.018135013,-0.013387445,-0.0031112283,0.022009868,-0.023423666,0.029707212,0.020700796,-0.0045206626,0.015063058,-0.052013803,0.026303625,0.018990275,-0.035886034,-0.053445056,0.020788066,-0.021416422,0.0082427915,-0.0015567051,-0.012366369,-0.03825982,-0.004874112,-0.01511542,-0.012959815,-0.008919145,-0.00658027,-0.038818356,-0.033774063,-0.03843436,-0.025779996,-0.022411317,-0.015438325,-0.012767818,0.013317628,-0.014207797,-0.13251302,0.023877477,0.02405202,-0.010053675,0.004917748,0.05501594,-0.0010063492,0.023772752,0.013928529,-0.022219319,0.009800588,-0.005882098,0.0070428085,0.018292103,-0.006628269,0.0012970724,0.061229672,-0.0015054331,-0.004703933,0.010795482,-0.0019014274,-0.011755468,0.016267404,0.015281237,-0.047056783,0.0021654237,-0.0064886347,-0.0019199726,0.044299003,-0.025587998,0.029951572,0.030300658,-0.021800416,-0.011258021,0.009687134,-0.007548983,-0.011484927,-0.016110316,-0.0022199682,0.013849984,-0.0057599177,-0.019164817,-0.0070340815,0.025867267,-0.0099314945,-0.01377144,-0.0031090465,0.019269543,-0.009023871,0.011031115,0.029078858,-0.018519009,0.023755297,-0.037561644,-0.06070604,0.022236774,-0.027595242,-0.015769957,-0.0280316,-0.018012835,-0.033564612,0.027089069,0.008548242,-0.019740809,-0.016721215,-0.045066994,-0.0010434396,0.028590137,0.012357642,0.014181616,0.028188689,0.0011378019,-0.009294413,0.032046087,-0.013151812,-0.0028515956,-0.035152953,-0.007946068,0.0057337363,0.006689359,0.03209845,-0.012287824,-0.021800416,0.010926389,0.016223768,0.008142429,0.00407776,-0.004874112,0.031557366,-0.017419389,0.017236117,0.031138465,0.03167955,0.0026988706,0.016092861,0.013404899,0.023999657,-0.022516042,-0.024540741,0.0005009929,0.012750364,-0.013439808,0.002253786,-0.043949917,-0.024872372,0.015246328,0.02494219,-0.0058864616,0.041750677,0.008565696,-0.012200553,-0.018047743,0.015996862,0.020089895,0.0028865042,0.06398745,0.0002203605,0.00792425,0.012218008,-0.0077104354,-0.026233807,-0.01196492,-0.010332944,-0.022376409,-0.013911074,0.040005248,0.03347734,0.00936423,-0.0009108961,-0.013273993,0.057389725,0.033616975,-0.0030610473,0.00286905,0.042099763,-0.0177772,0.01958372,0.010725665,-0.056726463,0.0029170492,0.02206223,0.022271682,0.022655677,-0.025116732,-0.018693551,0.03944671,-0.021556055,0.034699142,-0.0071431706,-0.010987479,-0.016808487,-0.007457348,-0.020962609,0.05351487,0.004302484,-0.006453726,0.006785358,-0.0044312095,0.050477825,0.032272995,0.01637213,-0.0037766735,-0.023284031,-0.019164817,0.0052319253,0.016564127,0.007099535,-0.0022090594,0.00071453524,-0.013012178,-0.024575649,0.030702107,0.01775102,-0.038085274,0.010586031,0.021137154,0.014478339,-0.0047781137,-0.006536634,-0.055923566,0.013492171,0.018065197,-0.009329322,-0.04761532,0.034542054,-0.008090067,0.020578615,-0.0101584,-0.0070340815,0.031382825,0.0004876294,0.026268717,-0.01123184,-0.013387445,0.025169095,-0.0292534,0.00725226,0.007020991,0.018047743,-0.021503692,0.020997519,0.01358817,0.030719562,0.009756952,0.0049133846,0.03255226,-0.024837464,-0.019025182,0.0021021517,0.011860195,-0.005245016,0.01639831,-0.03534495,0.039830703,-0.013631806,0.0029541396,-0.022097139,0.0027926874,-0.029742122,-0.0128201805,0.017943017,-0.050024014,0.00778898,0.023388756,-0.0333028,0.012558366,0.02965485,-0.013273993,-0.0039206715,0.015193965,0.029096313,0.015612868,0.013143085,0.022498587,-0.0089104185,-0.008011522,-0.021887688,0.021748053,-0.0040210336,-0.028485412,-0.031103557,-0.032046087,-0.011031115,-0.0073089865,-0.027228702,-0.004498845,0.0132914465,-0.01710521,0.0022363318,-0.011240567,-0.02616399,-0.022690585,0.0050050193,-0.017480478,0.010446397,0.0045948434,0.012357642,0.014574338,-0.00023931477,0.00047235689,0.028851952,0.013247811,0.014801243,-0.035519492,0.0029541396,-0.0035584946,-0.009948949,0.047266234,0.040040154,0.021503692,0.0056290105,0.018553916,0.02157351,0.0223415,0.012837635,0.031330463,0.03326789,-0.04311211,-0.024907282,-0.040005248,-0.016764851,-0.01637213,0.0030108662,0.0071868063,0.0292534,-0.021433877,0.0022756038,0.022219319,0.007335168,0.019060092,-0.0017301572,0.010411488,0.017672475,0.023598209,0.015202692,-0.055434845,-0.01627613,0.03892308,-0.002921413,-0.023301486,0.012322733,0.02953267,-0.00979186,-0.002655235,0.019950261,0.0057424633,-0.016799761,0.0053846505,-0.04520663,0.031417735,0.02855523,-0.031749364,-0.019880444,-0.028817043,0.016450675,0.008417334,-0.00755771,-0.00438321,0.005746827,0.014495793,0.003093774,0.009748224,0.009905313,-0.0004104487,-0.013727804,-0.014556883,-0.0060086413,0.02145133,-0.022166956,-0.0077497074,-0.0057555544,0.022201864,-0.022742948,0.038050365,-0.015429598,0.025867267,-0.03773619,-0.008391153,-0.009111143,0.039656162,-0.0014236161,-0.007116989,-0.0009867132,0.02506437,-0.004839204,-0.0034515872,-0.027473062,-0.02181787,-0.052293073,0.0018447009,0.1604399,0.0049526566,-0.0076188003,-0.0019636084,0.0016592491,0.0055286484,0.0011541654,-0.02316185,-0.0127416365,0.015735049,-0.031435188,0.0074748024,-0.01728848,-0.009556227,-0.023650572,0.0040297606,0.0018763369,0.015342327,0.025745086,-0.001986517,0.018431736,-0.015359781,-0.023702934,0.019810626,0.029462852,-0.025221458,-0.010175855,-0.00755771,0.042867754,0.030073753,0.011519835,0.0014312523,0.005175199,0.0026072355,-0.013518352,0.018466646,0.04290266,0.034995865,0.05016365,-0.021398967,-0.026600348,-0.014958332,0.019147363,0.01364926,-0.004869749,0.002183969,-0.03815509,-0.010734392,-0.016948123,-0.022690585,0.0015348872,-0.018047743,0.008382426,-0.0007892615,0.00075108017,-0.0035388586,-0.024244018,0.014705244,0.022446224,0.015874682,0.011223112,0.00057108275,-0.029201038,0.006916265,0.038818356,0.019095,-0.016476857,0.0036719476,-0.008775148,-0.023668027,0.031330463,0.019025182,-0.03623512,0.010376579,0.0055068303,-0.011790377,0.008194792,0.0033839517,-0.007919887,0.011493654,-0.00725226,0.0010625303,0.015333599,-0.012732909,0.02441856,-0.026425805,0.0029585033,-0.015900863,0.022166956,0.0062660924,-0.03279662,0.019478995,0.043286655,0.01624995,0.016389584,-0.0036414026,0.02132915,0.009276958,0.020822976,-0.025029462,-0.0184841,-0.012593275,-0.01068203,-0.03424533,-0.02283022,-0.0049962923,-0.002938867,-0.023860022,0.031260643,-0.008683512,0.012602002,-0.04073833,0.017297208,-0.009626045,0.010542395,-0.011336565,0.004341756,-0.033163164,0.0049221115,-0.0020236075,-0.005144654,-0.015796138,0.028118871,-0.020002624,-0.007020991,0.016092861,-0.0135270795,0.034908593,0.011921285,0.012130736,0.006610815,-0.025291275,0.025989447,0.012322733,0.015167784,0.02022953,-0.0011078024,-0.005419559,0.008491515,-0.015534324,0.008779511,-0.020910246,0.027682515,0.018606279,-0.009390411,0.024139293,0.001157438,-0.022638222,0.017847018,-0.020526253,-0.0070035364,0.006375182,0.013666714,-0.02628617,-0.0034188603,-0.013029632,-0.006863902,0.0071693524,-0.00948641,-0.006157003,-0.008412971,-0.0019908806,0.008408607,0.0062311837,0.024872372,0.003257408,0.015953226,-0.011546017,-0.010140946,-0.020857884,-0.015621595,-0.018169923,0.008417334,0.005406468,-0.007950432,-0.0011901648,-0.0060217325,0.04991929,0.0008465334,-0.004843567,0.0089366,-0.039656162,0.00598246,0.015499415,-0.02084043,0.02316185,-0.0014410703,-0.020735703,0.0045119356,0.006650087,-0.008299517,-0.0039141257,0.00015095239,-0.0060173688,-0.00755771,0.018065197,0.01028058,0.0071562617,0.0088711465,-0.009844223,-0.016197586,0.011519835,0.020334255,-0.009844223,0.011074751,-0.01775102,-0.00592137,0.0020879703,-0.0166514,0.0021163335,0.009722043,-0.022533497,0.0010221673,0.0005031746,0.011589653,0.026600348,-0.04073833,0.01698303,-0.019566266,-0.013335083,-0.001731248,-0.009154778,-0.009285686,-0.04412446,-0.0055984654,0.022044776,0.010263126,0.013073268,0.019636083,0.024715284,0.0075358925,-0.007714799,0.027123976,-0.016572854,0.021957505,0.0031090465,-0.029497761,0.0032617715,-0.02059607,-0.001833792,-0.023406211,-0.006894447,-0.015342327,-0.033145707,0.021189516,0.041576132,0.027106522,-0.025622906,-0.02632108,0.025971994,0.0013221629,-0.02145133,-0.002467601,-0.016092861,-0.00973077,-0.018623734,0.0048217494,-0.029811937,-0.022079686,0.016817214,0.02551818,-0.0151590565,-0.0016810669,0.023336394,0.0025657816,0.005877734,0.009879132,-0.0006976264,0.010394033,-3.7669917e-05,-0.01371035,-0.00040526694,-0.04140159,-0.00018504281,-0.028834498,0.0026595984,0.008613695,-0.002786142,-0.0038683084,0.0019745172,0.021713145,0.00755771,0.014417249,-0.014181616,-0.00082744274,0.018030288,-0.002816687,0.024156746,0.036339846,-0.049709834,0.024244018,0.023650572,0.021765508,0.029288309,0.0361653,-0.009416593,-0.03693329,0.0075140744,0.018152468,-0.008945327,0.013902347,0.014329977,0.003676311,0.020177167,-0.024715284,0.0040188516,-0.011284202,0.065907426,0.049046572,-0.03241263,0.012130736,0.001352708,-0.021102244,-0.00924205,-0.01309945,0.028118871,-0.020299347,-0.0028843225,0.032115906,0.021154607,-0.023284031,-0.017829563,0.016049225,-0.019880444,0.06346382,-0.007492257,0.0041759405,0.039027806,0.008923509,-0.027979236,0.034943502,0.02632108,0.017977925,-0.045800075,0.021468785,-0.00399267,-0.012314006,0.010079856,-0.015333599,-0.037561644,-0.025902176,0.013081995,-0.007260987,0.017305935,0.0166514,-0.0031679547,0.0036043122,-0.013640532,-0.010324216,0.00876642,-0.0012894361,-0.0035890397,-0.023458574,-0.020543708,0.012200553,-0.016345948,0.018588826,-0.022236774,0.01618886,-0.030667199,-0.005397741,-0.018169923,0.009783133,-0.017637566,0.045974616,0.024523286,0.020159712,0.008369335,0.016503038,-0.0015141602,-0.0039992156,0.030038845,0.014050708,-0.013378718,0.026373442,-0.010603485,0.010865299,-0.01309945,-0.006052277,0.0052711973,0.022760402,-0.009634771,-0.020980064,-0.0040733963,-0.01383253,-0.008783875,-0.038364545,-0.026495622,0.05997296]",general,1,general,unknown,knowledge_base,0,2025-07-28 08:46:43.8373,general
